#{"t_start": 1654138182.9472842, "env_id": null}
r,l,t
-2410.0,119,20074.459931
-2495.0,119,20091.877177
-2298.0,119,20108.969428
-2698.0,119,20126.432668
-1992.0,119,20143.191921
-3053.0,119,20161.439149
-2664.0,119,20179.472378
-2896.0,119,20198.555593
-2728.0,119,20216.155829
-2717.0,119,20234.085061
-2828.0,119,20251.788291
-2869.0,119,20269.253527
-2834.0,119,20286.729762
-2548.0,119,20304.097999
-2744.0,119,20321.580232
-2900.0,119,20338.763472
-2646.0,119,20355.460218
-2970.0,119,20374.390933
-2861.0,119,20392.576156
-2552.0,119,20409.264401
-2257.0,119,20426.717147
-2319.0,119,20443.076396
-2359.0,119,20460.884124
-2494.0,119,20478.535354
-2639.0,119,20495.552094
-2522.0,119,20513.164824
-3329.0,119,20532.176035
-2601.0,119,20549.905265
-2435.0,119,20568.286582
-2326.0,119,20585.312343
-2457.0,119,20602.853549
-2887.0,119,20619.812688
-2168.0,119,20636.524777
-2859.0,119,20655.260326
-2428.0,119,20672.236832
-3088.0,119,20689.748804
-2766.0,119,20707.232746
-2880.0,119,20726.761148
-2999.0,119,20747.844514
-2489.0,119,20767.794858
-3104.0,119,20787.788181
-2880.0,119,20808.525977
-2549.0,119,20829.719754
-2799.0,119,20850.49202
-2498.0,119,20872.146763
-3254.0,119,20893.418998
-2840.0,119,20914.566728
-2707.0,119,20936.358944
-3022.0,119,20958.516142
-3356.0,119,20979.909348
-3127.0,119,21001.920041
-2832.0,119,21022.849247
-2982.0,119,21045.069927
-2792.0,119,21065.648132
-2594.0,119,21085.742199
-2858.0,119,21107.070694
-2264.0,119,21127.633553
-3524.0,119,21150.973839
-3112.0,119,21173.459015
-2721.0,119,21193.524602
-2865.0,119,21215.000131
-2851.0,119,21236.377107
-2646.0,119,21258.203536
-2155.0,119,21278.006936
-2426.0,119,21297.801808
-2845.0,119,21318.438647
-2770.0,119,21339.539461
-2955.0,119,21361.993742
-2865.0,119,21383.151519
-2946.0,119,21405.045269
-3205.0,119,21426.512015
-2540.0,119,21446.346272
-2146.0,119,21466.906011
-2604.0,119,21488.257231
-2648.0,119,21510.013939
-2977.0,119,21533.214124
-3026.0,119,21554.612825
-2824.0,119,21576.322509
-2135.0,119,21596.52283
-3082.0,119,21618.142841
-2844.0,119,21639.216325
-2194.0,119,21660.479286
-3397.0,119,21683.946716
-2536.0,119,21705.287129
-3140.0,119,21726.723027
-2732.0,119,21748.851901
-2989.0,119,21770.193263
-3256.0,119,21792.630604
-2863.0,119,21812.986448
-3198.0,119,21834.289268
-2754.0,119,21855.906576
-2792.0,119,21876.009887
-2510.0,119,21895.2362
-3052.0,119,21916.328484
-3092.0,119,21938.092259
-3002.0,119,21959.584523
-2412.0,119,21980.547786
-3124.0,119,22002.662532
-2726.0,119,22024.407773
-2447.0,119,22045.320523
-2458.0,119,22067.248753
-2333.0,119,22088.318488
-3089.0,119,22110.511208
-2819.0,119,22131.837435
-2574.0,119,22153.562153
-2863.0,119,22176.020359
-2140.0,119,22195.4211
-2759.0,119,22217.285306
-2839.0,119,22238.744516
-2807.0,119,22261.158709
-2801.0,119,22282.692413
-2476.0,119,22302.35514
-2750.0,119,22323.705343
-2904.0,119,22344.080558
-2281.0,119,22363.938778
-2706.0,119,22384.658984
-3072.0,119,22406.173678
-2521.0,119,22426.28689
-2696.0,119,22447.295089
-2638.0,119,22470.019762
-2620.0,119,22489.62098
-2278.0,119,22511.316164
-2588.0,119,22531.811868
-3068.0,119,22553.784049
-3009.0,119,22577.150708
-2904.0,119,22599.047388
-3159.0,119,22621.057746
-3029.0,119,22643.963411
-2842.0,119,22665.740525
-2434.0,119,22687.142104
-2805.0,119,22708.719651
-3005.0,119,22728.994668
-2311.0,119,22748.996161
-2467.0,119,22768.784132
-2604.0,119,22790.775078
-2467.0,119,22811.625006
-2335.0,119,22831.365419
-3322.0,119,22853.699802
-2949.0,119,22874.669178
-3088.0,119,22896.595032
-2905.0,119,22917.835374
-2932.0,119,22941.210188
-2327.0,119,22962.153011
-3350.0,119,22984.412807
-2377.0,119,23004.959111
-2878.0,119,23024.968413
-2563.0,119,23045.954694
-2782.0,119,23066.974472
-2456.0,119,23087.667244
-2947.0,119,23109.667495
-2224.0,119,23130.343754
-2822.0,119,23152.136997
-2360.0,119,23172.986243
-3154.0,119,23193.912986
-2619.0,119,23215.672214
-2567.0,119,23236.313952
-2522.0,119,23257.098684
-2056.0,119,23275.994437
-3041.0,119,23297.874648
-2869.0,119,23317.733385
-3099.0,119,23340.229083
-2834.0,119,23362.68728
-3506.0,119,23385.106972
-3014.0,119,23408.267654
-2887.0,119,23430.246349
-2748.0,119,23451.510553
-2868.0,119,23474.016738
-2641.0,119,23494.687945
