episode,reward,total_throughput
3912,-1772.0,90
3913,-937.0,92
3914,-2515.0,78
3915,-1551.0,80
3916,-1369.0,86
3917,-1576.0,84
3918,-1825.0,85
3919,-938.0,94
3920,-1655.0,86
3921,-621.0,96
3922,-1673.0,83
3923,-761.0,93
3924,-830.0,94
3925,-1348.0,88
3926,-1229.0,86
3927,-617.0,96
3928,-1176.0,86
3929,-1340.0,85
3930,-1156.0,91
3931,-543.0,95
3932,-845.0,85
3933,-2356.0,79
3934,-1446.0,81
3935,-689.0,89
3936,-1850.0,79
3937,-1633.0,82
3938,-707.0,92
3939,-1060.0,85
3940,-2525.0,78
3941,-1808.0,79
3942,-1444.0,82
3943,-1127.0,94
3944,-1199.0,84
3945,-629.0,94
3946,-750.0,88
3947,-1900.0,85
3948,-2174.0,80
3949,-1841.0,74
3950,-2283.0,75
3951,-1901.0,75
3952,-2127.0,76
3953,-1529.0,83
3954,-2426.0,77
3955,-869.0,95
3956,-636.0,91
3957,-673.0,88
3958,-1019.0,89
3959,-752.0,89
3960,-1197.0,82
3961,-745.0,88
3962,-3080.0,71
3963,-2056.0,77
3964,-1066.0,90
3965,-891.0,89
3966,-1457.0,83
3967,-1394.0,84
3968,-1593.0,82
3969,-702.0,90
3970,-911.0,87
3971,-1190.0,90
3972,-1455.0,79
3973,-1043.0,89
3974,-694.0,92
3975,-2144.0,80
3976,-1373.0,83
3977,-1368.0,85
3978,-675.0,92
3979,-998.0,90
3980,-2462.0,75
3981,-1708.0,80
3982,-665.0,89
3983,-1746.0,83
3984,-1429.0,80
3985,-1010.0,87
3986,-2277.0,79
3987,-2068.0,79
3988,-907.0,87
3989,-1757.0,76
3990,-2291.0,76
3991,-1962.0,79
3992,-970.0,84
3993,-1313.0,85
3994,-1746.0,80
3995,-2541.0,76
3996,-718.0,95
3997,-665.0,88
3998,-724.0,91
3999,-1664.0,80
4000,-1735.0,86
4001,-899.0,88
4002,-1123.0,88
4003,-1678.0,81
4004,-936.0,92
4005,-1423.0,82
4006,-1391.0,82
4007,-1559.0,87
4008,-734.0,96
4009,-1801.0,79
4010,-1666.0,88
4011,-2132.0,73
4012,-1953.0,81
4013,-1581.0,87
4014,-1832.0,77
4015,-2633.0,72
4016,-2565.0,75
4017,-1100.0,92
4018,-810.0,85
4019,-2453.0,71
4020,-967.0,90
4021,-1767.0,82
4022,-2855.0,70
4023,-1267.0,88
4024,-705.0,87
4025,-2760.0,69
4026,-740.0,96
4027,-869.0,90
4028,-1297.0,86
4029,-2064.0,79
4030,-1300.0,85
4031,-1166.0,85
4032,-2741.0,64
4033,-1994.0,78
4034,-706.0,89
4035,-1736.0,83
4036,-1189.0,85
4037,-2420.0,75
4038,-539.0,95
4039,-1674.0,81
4040,-978.0,92
4041,-1675.0,83
4042,-1778.0,82
4043,-1068.0,93
4044,-1168.0,89
4045,-1426.0,87
4046,-1572.0,83
4047,-849.0,88
4048,-1747.0,79
4049,-2377.0,77
4050,-2244.0,81
4051,-686.0,90
4052,-1478.0,78
4053,-1246.0,86
4054,-1195.0,82
4055,-838.0,89
4056,-603.0,94
4057,-553.0,95
4058,-526.0,97
4059,-1018.0,92
4060,-2354.0,71
4061,-1576.0,85
4062,-910.0,94
4063,-762.0,88
4064,-1326.0,82
4065,-2811.0,68
4066,-1851.0,77
4067,-2611.0,77
4068,-1076.0,92
4069,-912.0,90
4070,-721.0,94
4071,-1162.0,90
4072,-1677.0,84
4073,-2221.0,78
4074,-594.0,96
4075,-1288.0,82
4076,-1258.0,84
4077,-685.0,92
4078,-1417.0,81
4079,-1377.0,85
4080,-1389.0,82
4081,-1404.0,83
4082,-1213.0,87
4083,-988.0,88
4084,-687.0,93
4085,-790.0,94
4086,-777.0,94
4087,-2312.0,77
4088,-1895.0,79
4089,-1005.0,89
4090,-763.0,89
4091,-2181.0,78
4092,-1863.0,78
4093,-992.0,90
4094,-2784.0,70
4095,-847.0,95
4096,-1056.0,86
4097,-612.0,94
4098,-1113.0,86
4099,-965.0,87
4100,-999.0,89
4101,-600.0,92
4102,-2569.0,74
4103,-2044.0,80
4104,-649.0,94
4105,-1805.0,79
4106,-1405.0,81
4107,-2094.0,77
4108,-1316.0,85
4109,-1560.0,82
4110,-1280.0,86
4111,-1364.0,91
4112,-2365.0,73
4113,-2121.0,79
4114,-1321.0,83
4115,-870.0,89
4116,-632.0,91
4117,-1581.0,79
4118,-1979.0,80
4119,-2420.0,77
4120,-1555.0,85
4121,-1873.0,78
4122,-1394.0,83
4123,-1119.0,95
4124,-1055.0,90
4125,-849.0,88
4126,-1057.0,89
4127,-1256.0,88
4128,-1062.0,89
4129,-1487.0,80
4130,-1483.0,79
4131,-787.0,87
4132,-689.0,90
4133,-2423.0,75
4134,-1885.0,83
4135,-2197.0,75
4136,-2349.0,78
4137,-1860.0,80
4138,-646.0,93
4139,-1071.0,87
4140,-696.0,89
4141,-1510.0,82
4142,-1159.0,92
4143,-1477.0,79
4144,-1972.0,82
4145,-999.0,89
4146,-659.0,89
4147,-1997.0,77
4148,-730.0,92
4149,-1677.0,85
4150,-1146.0,85
4151,-1571.0,83
4152,-1930.0,83
4153,-986.0,93
4154,-1162.0,91
4155,-560.0,92
4156,-1081.0,93
4157,-2585.0,72
4158,-1457.0,85
4159,-1149.0,92
4160,-597.0,95
4161,-1764.0,86
4162,-1800.0,83
4163,-1397.0,83
4164,-1973.0,80
4165,-1088.0,91
4166,-1519.0,81
4167,-1929.0,82
4168,-724.0,89
4169,-493.0,97
4170,-650.0,89
4171,-721.0,94
4172,-1049.0,91
4173,-590.0,98
4174,-1464.0,89
4175,-2061.0,74
4176,-2808.0,75
4177,-1598.0,82
4178,-1254.0,82
4179,-1351.0,80
4180,-969.0,92
4181,-2270.0,76
4182,-1451.0,75
4183,-1177.0,84
4184,-1408.0,86
4185,-1015.0,94
4186,-1314.0,83
4187,-534.0,96
4188,-753.0,89
4189,-1162.0,88
4190,-1896.0,82
4191,-1585.0,81
4192,-2852.0,74
4193,-792.0,94
4194,-1205.0,93
4195,-1396.0,88
4196,-1862.0,90
4197,-1260.0,89
4198,-1559.0,87
4199,-1333.0,90
4200,-987.0,93
4201,-1362.0,93
4202,-2236.0,72
4203,-2004.0,85
4204,-1608.0,77
4205,-1204.0,90
4206,-1232.0,87
4207,-2322.0,82
4208,-648.0,94
4209,-1164.0,89
4210,-443.0,97
4211,-1247.0,89
4212,-1165.0,87
4213,-1725.0,77
4214,-1220.0,85
4215,-2669.0,71
4216,-590.0,94
4217,-1147.0,83
4218,-659.0,89
4219,-892.0,92
4220,-1096.0,90
4221,-789.0,91
4222,-658.0,93
4223,-625.0,95
4224,-607.0,96
4225,-703.0,93
4226,-1318.0,85
4227,-515.0,97
4228,-572.0,95
4229,-733.0,93
4230,-807.0,89
4231,-590.0,93
4232,-724.0,94
4233,-573.0,94
4234,-610.0,93
4235,-493.0,96
4236,-884.0,95
4237,-683.0,91
4238,-1059.0,87
4239,-609.0,94
4240,-694.0,95
4241,-1302.0,86
4242,-885.0,93
4243,-621.0,93
4244,-628.0,96
4245,-735.0,92
4246,-735.0,95
4247,-1030.0,89
4248,-1525.0,82
4249,-1049.0,82
4250,-603.0,93
4251,-745.0,91
4252,-619.0,92
4253,-574.0,95
4254,-484.0,98
4255,-1152.0,87
4256,-751.0,91
4257,-1135.0,86
4258,-1087.0,88
4259,-1537.0,86
4260,-1101.0,91
4261,-1023.0,92
4262,-675.0,94
4263,-646.0,95
4264,-839.0,94
4265,-1045.0,86
4266,-439.0,96
4267,-582.0,96
4268,-1119.0,82
4269,-1465.0,85
4270,-2087.0,82
4271,-1560.0,82
4272,-2246.0,78
4273,-972.0,93
4274,-631.0,91
4275,-2482.0,76
4276,-1082.0,94
4277,-537.0,98
4278,-981.0,87
4279,-1418.0,84
4280,-1028.0,91
4281,-2552.0,73
4282,-735.0,98
4283,-612.0,98
4284,-1002.0,94
4285,-975.0,92
4286,-1602.0,79
4287,-1542.0,84
4288,-1322.0,90
4289,-1837.0,90
4290,-945.0,93
4291,-1113.0,91
4292,-1132.0,93
4293,-2421.0,73
4294,-1567.0,85
4295,-1805.0,83
4296,-3378.0,74
4297,-1164.0,92
4298,-1408.0,84
4299,-1331.0,92
4300,-1870.0,81
4301,-1331.0,87
4302,-1900.0,78
4303,-1985.0,83
4304,-856.0,94
4305,-1854.0,79
4306,-1086.0,89
4307,-649.0,97
4308,-1038.0,87
4309,-1184.0,91
4310,-1907.0,85
4311,-2302.0,78
4312,-1559.0,94
4313,-3213.0,75
4314,-687.0,93
4315,-1110.0,93
4316,-530.0,97
4317,-1277.0,90
4318,-2553.0,77
4319,-1879.0,78
4320,-1272.0,89
4321,-1217.0,88
4322,-1948.0,81
4323,-856.0,92
4324,-1479.0,91
4325,-737.0,95
4326,-454.0,99
4327,-750.0,93
4328,-1863.0,77
4329,-1187.0,89
4330,-1510.0,86
4331,-1374.0,81
4332,-2137.0,73
4333,-569.0,91
4334,-1009.0,89
4335,-979.0,93
4336,-898.0,86
4337,-447.0,96
4338,-829.0,93
4339,-909.0,88
4340,-736.0,92
4341,-1271.0,87
4342,-625.0,94
4343,-563.0,95
4344,-1019.0,88
4345,-1345.0,82
4346,-1503.0,84
4347,-607.0,92
4348,-921.0,92
4349,-532.0,96
4350,-745.0,89
4351,-706.0,94
4352,-657.0,95
4353,-486.0,97
4354,-875.0,89
4355,-730.0,94
4356,-1686.0,82
4357,-1216.0,86
4358,-2715.0,75
4359,-1637.0,83
4360,-1765.0,80
4361,-2319.0,75
4362,-754.0,89
4363,-1630.0,81
4364,-1922.0,83
4365,-674.0,91
4366,-1201.0,91
4367,-1399.0,84
4368,-881.0,94
4369,-1098.0,89
4370,-1411.0,91
4371,-1573.0,84
4372,-990.0,89
4373,-781.0,86
4374,-566.0,96
4375,-445.0,97
4376,-835.0,93
4377,-860.0,92
4378,-640.0,91
4379,-1374.0,84
4380,-1105.0,92
4381,-1056.0,85
4382,-870.0,92
4383,-720.0,93
4384,-538.0,96
4385,-719.0,93
4386,-665.0,91
4387,-770.0,93
4388,-746.0,94
4389,-634.0,93
4390,-792.0,95
4391,-1166.0,86
4392,-1027.0,90
4393,-717.0,93
4394,-742.0,93
4395,-863.0,90
4396,-882.0,89
4397,-908.0,89
4398,-650.0,96
4399,-700.0,93
4400,-1074.0,87
4401,-1043.0,89
4402,-683.0,90
4403,-606.0,94
4404,-2264.0,81
4405,-1082.0,92
4406,-2428.0,71
4407,-571.0,95
4408,-1547.0,88
4409,-2262.0,75
4410,-629.0,96
4411,-1191.0,86
4412,-2897.0,73
4413,-1679.0,80
4414,-1351.0,87
4415,-1333.0,88
4416,-680.0,87
4417,-1487.0,86
4418,-1662.0,82
4419,-918.0,89
4420,-1578.0,79
4421,-1306.0,79
4422,-1466.0,78
4423,-2145.0,75
4424,-1764.0,84
4425,-1587.0,83
4426,-2408.0,79
4427,-2357.0,76
4428,-1931.0,83
4429,-1563.0,93
4430,-2068.0,82
4431,-823.0,94
4432,-1201.0,94
4433,-1452.0,88
4434,-1564.0,80
4435,-1944.0,76
4436,-443.0,97
4437,-2299.0,73
4438,-1427.0,82
4439,-631.0,91
4440,-1470.0,77
4441,-443.0,97
4442,-585.0,94
4443,-933.0,89
4444,-2939.0,70
4445,-1437.0,83
4446,-1798.0,81
4447,-2338.0,74
4448,-1315.0,86
4449,-639.0,94
4450,-614.0,96
4451,-904.0,86
4452,-486.0,98
4453,-709.0,93
4454,-884.0,92
4455,-888.0,92
4456,-799.0,91
4457,-939.0,92
4458,-779.0,92
4459,-851.0,86
4460,-809.0,87
4461,-614.0,94
4462,-636.0,92
4463,-792.0,91
4464,-570.0,93
4465,-644.0,95
4466,-1300.0,87
4467,-966.0,91
4468,-634.0,92
4469,-593.0,94
4470,-622.0,94
4471,-916.0,92
4472,-659.0,91
4473,-615.0,93
4474,-613.0,93
4475,-803.0,92
4476,-857.0,92
4477,-620.0,92
4478,-840.0,92
4479,-641.0,92
4480,-1005.0,87
4481,-866.0,92
4482,-746.0,89
4483,-796.0,90
4484,-506.0,98
4485,-728.0,92
4486,-486.0,98
4487,-707.0,93
4488,-589.0,94
4489,-781.0,94
4490,-588.0,95
4491,-578.0,95
4492,-954.0,95
4493,-1128.0,82
4494,-588.0,94
4495,-607.0,94
4496,-736.0,95
4497,-636.0,92
4498,-638.0,92
4499,-898.0,90
4500,-1059.0,88
4501,-630.0,93
4502,-939.0,84
4503,-599.0,95
4504,-588.0,93
4505,-987.0,86
4506,-646.0,94
4507,-956.0,85
4508,-636.0,92
4509,-588.0,94
4510,-619.0,93
4511,-848.0,92
4512,-670.0,92
4513,-663.0,93
4514,-694.0,94
4515,-620.0,94
4516,-801.0,94
4517,-620.0,92
4518,-1348.0,78
4519,-587.0,95
4520,-575.0,96
4521,-1191.0,80
4522,-1169.0,87
4523,-1217.0,85
4524,-940.0,85
4525,-702.0,95
4526,-1527.0,86
4527,-1393.0,85
4528,-1790.0,80
4529,-769.0,90
4530,-1083.0,89
4531,-1419.0,87
4532,-2469.0,73
4533,-1507.0,84
4534,-2416.0,72
4535,-885.0,93
4536,-719.0,95
4537,-638.0,92
4538,-1223.0,77
4539,-1047.0,91
4540,-842.0,86
4541,-1595.0,85
4542,-586.0,93
4543,-656.0,94
4544,-1026.0,85
4545,-570.0,93
4546,-583.0,97
4547,-707.0,93
4548,-610.0,93
4549,-672.0,94
4550,-636.0,92
4551,-919.0,86
4552,-846.0,86
4553,-1238.0,83
4554,-1109.0,86
4555,-1407.0,76
4556,-668.0,92
4557,-690.0,94
4558,-1342.0,80
4559,-570.0,93
4560,-624.0,95
4561,-399.0,98
4562,-629.0,93
4563,-651.0,92
4564,-628.0,94
4565,-1211.0,84
4566,-445.0,97
4567,-633.0,93
4568,-829.0,92
4569,-711.0,94
4570,-584.0,95
4571,-656.0,91
4572,-707.0,91
4573,-840.0,87
4574,-1142.0,86
4575,-620.0,94
4576,-1088.0,85
4577,-581.0,93
4578,-647.0,93
4579,-936.0,88
4580,-654.0,94
4581,-615.0,93
4582,-789.0,91
4583,-642.0,92
4584,-1015.0,92
4585,-777.0,95
4586,-749.0,90
4587,-588.0,94
4588,-687.0,93
4589,-664.0,94
4590,-663.0,93
4591,-1238.0,82
4592,-598.0,96
4593,-626.0,95
4594,-531.0,93
4595,-592.0,93
4596,-539.0,93
4597,-867.0,92
4598,-945.0,87
4599,-854.0,87
4600,-856.0,93
4601,-993.0,91
4602,-571.0,93
4603,-1037.0,83
4604,-790.0,90
4605,-511.0,98
4606,-626.0,94
4607,-1010.0,85
4608,-720.0,93
4609,-902.0,85
4610,-696.0,91
4611,-837.0,92
4612,-1839.0,80
4613,-679.0,98
4614,-1897.0,77
4615,-1730.0,85
4616,-698.0,89
4617,-1709.0,82
4618,-1287.0,84
4619,-1872.0,79
4620,-2550.0,73
4621,-1966.0,81
4622,-1922.0,85
4623,-892.0,94
4624,-1810.0,89
4625,-804.0,95
4626,-1570.0,90
4627,-989.0,94
4628,-1826.0,84
4629,-1550.0,90
4630,-1644.0,84
4631,-1572.0,84
4632,-1229.0,90
4633,-1979.0,79
4634,-2190.0,76
4635,-2008.0,88
4636,-1162.0,95
4637,-2271.0,86
4638,-2458.0,81
4639,-1061.0,85
4640,-2159.0,75
4641,-3064.0,70
4642,-584.0,93
4643,-1057.0,91
4644,-2280.0,77
4645,-726.0,96
4646,-2100.0,82
4647,-1383.0,91
4648,-1659.0,84
4649,-1377.0,87
4650,-1126.0,91
4651,-1735.0,83
4652,-1976.0,78
4653,-1957.0,83
4654,-1027.0,94
4655,-965.0,92
4656,-1685.0,89
4657,-1159.0,89
4658,-671.0,96
4659,-1096.0,94
4660,-1669.0,91
4661,-821.0,93
4662,-1667.0,80
4663,-1478.0,91
4664,-1804.0,92
4665,-834.0,96
4666,-674.0,96
4667,-1065.0,94
4668,-721.0,93
4669,-895.0,90
4670,-1833.0,79
4671,-794.0,96
4672,-2004.0,79
4673,-1470.0,93
4674,-1571.0,85
4675,-1088.0,92
4676,-1991.0,78
4677,-997.0,94
4678,-1657.0,88
4679,-1471.0,86
4680,-3855.0,60
4681,-2015.0,86
4682,-1707.0,82
4683,-1190.0,90
4684,-2007.0,83
4685,-1533.0,89
4686,-3630.0,69
4687,-1116.0,90
4688,-1491.0,85
4689,-1236.0,88
4690,-1560.0,85
4691,-955.0,92
4692,-1691.0,84
4693,-2515.0,83
4694,-1232.0,93
4695,-1649.0,89
4696,-1641.0,87
4697,-1008.0,97
4698,-1152.0,87
4699,-562.0,96
4700,-1736.0,86
4701,-2032.0,88
4702,-2015.0,79
4703,-1516.0,92
4704,-1234.0,94
4705,-962.0,96
4706,-446.0,98
4707,-896.0,92
4708,-2028.0,78
4709,-1383.0,82
4710,-595.0,94
4711,-1221.0,89
4712,-407.0,99
4713,-1052.0,91
4714,-907.0,93
4715,-828.0,94
4716,-1752.0,81
4717,-2407.0,78
4718,-2509.0,87
4719,-2087.0,82
4720,-2215.0,77
4721,-1739.0,86
4722,-1478.0,81
4723,-1479.0,86
4724,-2110.0,79
4725,-1423.0,84
4726,-3164.0,75
4727,-1485.0,85
4728,-2166.0,74
4729,-1224.0,95
4730,-2685.0,79
4731,-1926.0,82
4732,-1051.0,95
4733,-1604.0,88
4734,-1634.0,87
4735,-597.0,98
4736,-1675.0,92
4737,-1292.0,90
4738,-2127.0,77
4739,-2153.0,83
4740,-1886.0,84
4741,-1398.0,88
4742,-3352.0,74
4743,-2013.0,85
4744,-1706.0,81
4745,-1048.0,93
4746,-782.0,94
4747,-1528.0,87
4748,-1459.0,87
4749,-1855.0,83
4750,-1881.0,81
4751,-1339.0,90
4752,-678.0,97
4753,-1834.0,84
4754,-1115.0,91
4755,-1234.0,84
4756,-2375.0,78
4757,-2067.0,79
4758,-3211.0,79
4759,-2589.0,77
4760,-583.0,96
4761,-564.0,93
4762,-1299.0,89
4763,-1863.0,75
4764,-1297.0,80
4765,-1944.0,90
4766,-2027.0,79
4767,-2041.0,78
4768,-2662.0,73
4769,-891.0,93
4770,-1714.0,83
4771,-2249.0,75
4772,-1109.0,90
4773,-1468.0,87
4774,-3078.0,81
4775,-1211.0,94
4776,-3329.0,72
4777,-1225.0,86
4778,-3285.0,73
4779,-1479.0,88
4780,-2024.0,86
4781,-2030.0,77
4782,-2035.0,82
4783,-888.0,96
4784,-2476.0,82
4785,-1106.0,95
4786,-1619.0,87
4787,-2783.0,84
4788,-2155.0,80
4789,-1212.0,91
4790,-825.0,95
4791,-834.0,94
4792,-848.0,90
4793,-868.0,93
4794,-1106.0,90
4795,-1634.0,86
4796,-2020.0,81
4797,-2117.0,76
4798,-655.0,96
4799,-1047.0,92
4800,-671.0,97
4801,-786.0,96
4802,-1534.0,79
4803,-1066.0,92
4804,-1598.0,85
4805,-1173.0,94
4806,-826.0,90
4807,-564.0,93
4808,-509.0,98
4809,-441.0,97
4810,-531.0,94
4811,-899.0,88
4812,-513.0,95
4813,-596.0,98
4814,-557.0,96
4815,-520.0,97
4816,-702.0,89
4817,-689.0,94
4818,-776.0,90
4819,-905.0,94
4820,-670.0,89
4821,-770.0,87
4822,-441.0,97
4823,-509.0,98
4824,-531.0,94
4825,-552.0,97
4826,-645.0,91
4827,-470.0,97
4828,-525.0,97
4829,-589.0,96
4830,-507.0,94
4831,-525.0,97
4832,-713.0,90
4833,-586.0,96
4834,-581.0,96
4835,-731.0,90
4836,-463.0,96
4837,-590.0,93
4838,-767.0,95
4839,-509.0,98
4840,-638.0,96
4841,-616.0,92
4842,-535.0,95
4843,-566.0,98
4844,-613.0,96
4845,-525.0,97
4846,-510.0,95
4847,-629.0,95
4848,-581.0,93
4849,-883.0,90
4850,-590.0,93
4851,-509.0,98
4852,-792.0,91
4853,-604.0,96
4854,-653.0,92
4855,-463.0,96
4856,-518.0,97
4857,-540.0,95
4858,-610.0,96
4859,-525.0,97
4860,-509.0,98
4861,-724.0,97
4862,-979.0,90
4863,-735.0,88
4864,-525.0,97
4865,-518.0,97
4866,-540.0,95
4867,-788.0,87
4868,-525.0,97
4869,-520.0,97
4870,-509.0,98
4871,-633.0,94
4872,-698.0,88
4873,-508.0,96
4874,-525.0,97
4875,-660.0,95
4876,-823.0,88
4877,-509.0,98
4878,-594.0,97
4879,-596.0,96
4880,-525.0,97
4881,-520.0,97
4882,-540.0,95
4883,-525.0,97
4884,-678.0,95
4885,-509.0,98
4886,-760.0,87
4887,-770.0,97
4888,-855.0,91
4889,-1266.0,83
4890,-1701.0,77
4891,-2123.0,71
4892,-1418.0,81
4893,-1817.0,82
4894,-1704.0,81
4895,-677.0,95
4896,-2489.0,74
4897,-1579.0,82
4898,-786.0,92
4899,-582.0,96
4900,-518.0,97
4901,-808.0,91
4902,-520.0,97
4903,-510.0,95
4904,-590.0,93
4905,-525.0,97
4906,-959.0,91
4907,-1664.0,84
4908,-1439.0,84
4909,-1235.0,86
4910,-777.0,93
4911,-525.0,97
4912,-649.0,91
4913,-1166.0,86
4914,-1444.0,83
4915,-612.0,95
4916,-850.0,89
4917,-684.0,94
4918,-671.0,89
4919,-720.0,91
4920,-518.0,97
4921,-1842.0,79
4922,-926.0,83
4923,-1625.0,82
4924,-1335.0,91
4925,-1296.0,84
4926,-753.0,93
4927,-525.0,97
4928,-729.0,93
4929,-489.0,99
4930,-525.0,97
4931,-825.0,90
4932,-1090.0,89
4933,-880.0,92
4934,-1368.0,79
4935,-889.0,89
4936,-1185.0,84
4937,-2070.0,75
4938,-2450.0,79
4939,-1813.0,84
4940,-807.0,97
4941,-1490.0,82
4942,-1181.0,83
4943,-704.0,94
4944,-869.0,88
4945,-711.0,90
4946,-597.0,97
4947,-624.0,89
4948,-1130.0,93
4949,-1489.0,87
4950,-622.0,95
4951,-958.0,91
4952,-786.0,92
4953,-754.0,91
4954,-779.0,94
4955,-778.0,89
4956,-1070.0,85
4957,-651.0,96
4958,-620.0,95
4959,-2258.0,76
4960,-595.0,96
4961,-1135.0,86
4962,-612.0,95
4963,-718.0,93
4964,-511.0,96
4965,-1139.0,90
4966,-511.0,96
4967,-511.0,96
4968,-2365.0,75
4969,-511.0,96
4970,-1235.0,84
4971,-511.0,96
4972,-511.0,96
4973,-999.0,82
4974,-511.0,96
4975,-511.0,96
4976,-511.0,96
4977,-511.0,96
4978,-831.0,95
4979,-511.0,96
4980,-511.0,96
4981,-511.0,96
4982,-511.0,96
4983,-511.0,96
4984,-860.0,91
4985,-511.0,96
4986,-881.0,88
4987,-511.0,96
4988,-511.0,96
4989,-511.0,96
4990,-511.0,96
4991,-511.0,96
4992,-1050.0,85
4993,-511.0,96
4994,-511.0,96
4995,-511.0,96
4996,-511.0,96
4997,-511.0,96
4998,-511.0,96
4999,-511.0,96
5000,-511.0,96
