#{"t_start": 1654003686.799771, "env_id": null}
r,l,t
-2117.0,179,18655.08686
-1722.0,179,18689.870971
-2228.0,179,18727.456078
-2521.0,179,18764.279221
-2310.0,179,18799.465894
-2244.0,179,18834.292586
-2319.0,179,18871.069279
-1935.0,179,18906.066997
-1575.0,179,18940.766729
-2089.0,179,18976.453964
-2127.0,179,19010.972713
-2232.0,179,19045.41197
-2202.0,179,19081.05973
-1360.0,179,19115.432497
-1619.0,179,19149.847772
-1497.0,179,19183.567057
-1654.0,179,19219.426329
-1463.0,179,19252.567622
-1712.0,179,19285.218417
-2175.0,179,19319.637705
-1451.0,179,19352.825505
-2293.0,179,19389.142288
-2306.0,179,19424.665082
-1386.0,179,19458.715864
-2222.0,179,19494.416636
-2227.0,179,19530.91889
-893.0,179,19561.753195
-2117.0,179,19597.921467
-1777.0,179,19633.372253
-2121.0,179,19667.738034
-2127.0,179,19701.674328
-1851.0,179,19735.045635
-1988.0,179,19769.936927
-1548.0,179,19804.633716
-1773.0,179,19837.960518
-1313.0,179,19868.770837
-1378.0,179,19905.176623
-2204.0,179,19940.63742
-2268.0,179,19975.803715
-2060.0,179,20010.932512
-2132.0,179,20045.588317
-1971.0,179,20079.597616
-1813.0,179,20112.397423
-2051.0,179,20146.746222
-2052.0,179,20181.992021
-1971.0,179,20217.498312
-1408.0,179,20251.540619
-1401.0,179,20286.426921
-2017.0,179,20321.557227
-1575.0,179,20354.719539
-2134.0,179,20390.167334
-2039.0,179,20424.111645
-2007.0,179,20458.952947
-1480.0,179,20490.092726
-1895.0,179,20525.936074
-1783.0,179,20562.258534
-1561.0,179,20594.701199
-2146.0,179,20631.156359
-1520.0,179,20666.056619
-2193.0,179,20702.237934
-2149.0,179,20736.232353
-2077.0,179,20771.00779
-1571.0,179,20803.766311
-1431.0,179,20836.445369
-1999.0,179,20871.060434
-1465.0,179,20904.490039
-2199.0,179,20941.017138
-1938.0,179,20976.118277
-2099.0,179,21012.004928
-1667.0,179,21045.955614
-2129.0,179,21082.824293
-2029.0,179,21116.300511
-2002.0,179,21151.234232
-1817.0,179,21185.757463
-1643.0,179,21220.290703
-1652.0,179,21254.408955
-1893.0,179,21291.016698
-2209.0,179,21325.294455
-2156.0,179,21360.433719
-1577.0,179,21393.039501
-1947.0,179,21429.918761
-1972.0,179,21464.831035
-2370.0,179,21502.550671
-2346.0,179,21539.760831
-2201.0,179,21575.453099
-2117.0,179,21611.573931
-1747.0,179,21645.007866
-1392.0,179,21677.675858
-2228.0,179,21713.777839
-1708.0,179,21748.467877
-2256.0,179,21784.380435
-2226.0,179,21819.810029
-1565.0,179,21852.757671
-2089.0,179,21889.236801
-2065.0,179,21925.761453
-2349.0,179,21962.890613
-1948.0,179,21999.052303
-1814.0,179,22033.345518
-1515.0,179,22066.762249
-2138.0,179,22100.947486
-2014.0,179,22137.193217
-1197.0,179,22170.204983
-1509.0,179,22206.042221
-2138.0,179,22241.358477
-1925.0,179,22276.06524
-1253.0,179,22310.542509
-1431.0,179,22343.425794
-2023.0,179,22378.08007
-2165.0,179,22413.543842
-1921.0,179,22448.889121
-2236.0,179,22485.178891
-2039.0,179,22521.499645
-1415.0,179,22554.879102
-2272.0,179,22594.185013
-1529.0,179,22628.02905
-2086.0,179,22662.508614
-1895.0,179,22699.263176
-1514.0,179,22733.3113
-1606.0,179,22768.784934
-2223.0,179,22805.364572
-1724.0,179,22838.302264
-2191.0,179,22874.60344
-2067.0,179,22908.885648
-2514.0,179,22945.852349
-2120.0,179,22981.934067
-2399.0,179,23025.199736
-1518.0,179,23059.579481
-2116.0,179,23096.486717
-2090.0,179,23135.02495
-1802.0,179,23170.139207
-2230.0,179,23206.408966
-1354.0,179,23239.932748
-1735.0,179,23273.301528
-1818.0,179,23307.953305
-1559.0,179,23340.446097
-1969.0,179,23375.696375
-1971.0,179,23410.338658
-2123.0,179,23445.081443
-2208.0,179,23481.024762
-1973.0,179,23517.978993
-1282.0,179,23550.607676
-1947.0,179,23582.569978
-1547.0,179,23617.018292
-1678.0,179,23651.151673
-1317.0,179,23682.31115
-2219.0,179,23717.535104
-2476.0,179,23754.138585
-2022.0,179,23789.206626
-1968.0,179,23825.636683
-2131.0,179,23861.913773
-2184.0,179,23898.707882
-2070.0,179,23934.191024
-1407.0,179,23967.617207
-1647.0,179,24001.6699
-1953.0,179,24035.213109
-1212.0,179,24069.267822
-2168.0,179,24105.61453
-1692.0,179,24140.921757
-2039.0,179,24177.107484
-2155.0,179,24211.96523
-1522.0,179,24245.025993
-1879.0,179,24282.649232
-2000.0,179,24318.574984
-2241.0,179,24352.86975
-2388.0,179,24388.378016
-2243.0,179,24424.24078
-1268.0,179,24455.893077
-2008.0,179,24491.825846
-1457.0,179,24523.219648
