#{"t_start": 1654137440.171103, "env_id": null}
r,l,t
-4126.0,119,22091.324061
-4126.0,119,22118.401782
-4126.0,119,22144.981984
-4126.0,119,22171.814667
-4126.0,119,22198.969828
-4126.0,119,22225.86448
-4126.0,119,22252.25213
-4126.0,119,22278.941765
-4126.0,119,22305.897882
-4126.0,119,22333.745006
-4126.0,119,22360.595025
-4126.0,119,22387.237499
-4126.0,119,22414.647936
-4126.0,119,22441.394342
-4126.0,119,22467.898217
-4126.0,119,22494.601064
-4126.0,119,22521.053389
-4126.0,119,22547.68019
-4126.0,119,22574.49297
-4126.0,119,22601.140736
-4126.0,119,22628.145479
-4126.0,119,22654.966711
-4126.0,119,22681.373931
-4126.0,119,22708.746637
-4126.0,119,22735.559828
-4126.0,119,22762.346012
-4126.0,119,22788.884696
-4126.0,119,22815.669363
-4126.0,119,22843.152519
-4126.0,119,22869.59618
-4126.0,119,22896.043339
-4126.0,119,22922.804986
-4126.0,119,22949.600629
-4126.0,119,22976.379766
-4126.0,119,23003.202901
-4126.0,119,23030.047529
-4126.0,119,23057.047654
-4126.0,119,23083.81328
-4126.0,119,23110.379406
-4126.0,119,23137.406524
-4126.0,119,23164.569636
-4126.0,119,23191.093254
-4126.0,119,23217.823371
-4126.0,119,23244.799979
-4126.0,119,23272.202584
-4126.0,119,23299.036694
-4126.0,119,23325.699804
-4126.0,119,23352.526412
-4126.0,119,23379.274042
-4126.0,119,23405.899694
-4126.0,119,23432.774293
-4126.0,119,23459.486842
-4126.0,119,23486.450349
-4126.0,119,23513.25381
-4126.0,119,23540.136738
-4126.0,119,23566.961633
-4126.0,119,23593.796001
-4126.0,119,23620.982836
-4126.0,119,23647.443655
-4126.0,119,23674.433449
-4126.0,119,23701.124724
-4126.0,119,23727.889982
-4126.0,119,23754.920223
-4126.0,119,23781.689452
-4126.0,119,23808.264669
-4126.0,119,23834.641379
-4126.0,119,23861.447072
-4126.0,119,23888.291757
-4126.0,119,23915.35143
-4126.0,119,23942.454096
-4126.0,119,23969.00776
-4126.0,119,23995.831917
-4126.0,119,24022.690067
-4126.0,119,24049.589711
-4126.0,119,24076.294856
-4126.0,119,24103.250989
-4126.0,119,24129.631132
-4126.0,119,24156.609258
-4126.0,119,24183.254389
-4126.0,119,24209.901016
-4126.0,119,24236.905134
-4126.0,119,24263.964754
-4126.0,119,24290.580373
-4126.0,119,24317.072496
-4126.0,119,24343.689613
-4126.0,119,24370.240233
-4126.0,119,24397.092848
-4126.0,119,24423.691467
-4126.0,119,24450.496076
-4126.0,119,24477.009191
-4126.0,119,24503.697301
-4126.0,119,24530.945906
-4126.0,119,24557.737015
-4126.0,119,24584.639621
-4126.0,119,24610.924736
-4126.0,119,24637.786841
-4126.0,119,24664.628945
-4126.0,119,24691.678548
-4126.0,119,24718.598152
-4126.0,119,24745.715252
-4126.0,119,24772.509855
-4126.0,119,24799.432455
-4126.0,119,24826.283559
-4126.0,119,24853.14216
-4126.0,119,24880.130261
-4126.0,119,24906.815368
-4126.0,119,24934.499458
-4126.0,119,24961.895554
-4126.0,119,24988.725156
-4126.0,119,25015.731255
-4126.0,119,25042.327862
-4126.0,119,25068.922493
-4126.0,119,25095.698093
-4126.0,119,25122.853692
-4126.0,119,25150.368778
-4126.0,119,25177.106382
-4126.0,119,25203.893991
-4126.0,119,25230.657584
-4126.0,119,25257.623684
-4126.0,119,25284.173788
-4126.0,119,25311.095889
-4126.0,119,25337.823491
-4126.0,119,25365.480589
-4126.0,119,25392.956681
-4126.0,119,25419.850068
-4126.0,119,25447.01121
-4126.0,119,25473.789626
-4126.0,119,25500.347856
-4126.0,119,25527.046429
-4126.0,119,25553.77536
-4126.0,119,25581.524187
-4126.0,119,25608.477369
-4126.0,119,25635.101938
-4126.0,119,25661.560907
-4126.0,119,25689.076809
-4126.0,119,25716.325124
-4126.0,119,25743.040364
-4126.0,119,25769.981044
-4126.0,119,25798.703172
-4126.0,119,25825.714737
-4126.0,119,25852.594258
-4126.0,119,25879.565241
-4126.0,119,25906.33418
-4126.0,119,25933.11209
-4126.0,119,25959.684971
