#{"t_start": 1654003829.239354, "env_id": null}
r,l,t
-1731.0,179,21721.753972
-1707.0,179,21753.340659
-3285.0,179,21788.439323
-2327.0,179,21821.020526
-1849.0,179,21854.331238
-2855.0,179,21888.965451
-2790.0,179,21923.262675
-1848.0,179,21954.219437
-2320.0,179,21987.368186
-1596.0,179,22016.150477
-1547.0,179,22045.007272
-1321.0,179,22074.737561
-2039.0,179,22108.227337
-1812.0,179,22138.373626
-1858.0,179,22169.138921
-2796.0,179,22204.890685
-2213.0,179,22238.421972
-1726.0,179,22270.359776
-2658.0,179,22305.603043
-1687.0,179,22336.053351
-1879.0,179,22368.755646
-1844.0,179,22401.62219
-1852.0,179,22433.982691
-2240.0,179,22468.306703
-1570.0,179,22498.773297
-2655.0,179,22532.770375
-3560.0,179,22567.609472
-3948.0,179,22612.878985
-7483.0,179,22666.892449
-2267.0,179,22700.976635
-1427.0,179,22731.92286
-1533.0,179,22763.350591
-2028.0,179,22795.943324
-1272.0,179,22823.919603
-1955.0,179,22854.93437
-1831.0,179,22886.795622
-3528.0,179,22924.860941
-5303.0,179,22975.01049
-4572.0,179,23020.195682
-5187.0,179,23062.72639
-5700.0,179,23110.578576
-2912.0,179,23144.97536
-1750.0,179,23176.49415
-3777.0,179,23213.040418
-7394.0,179,23266.076087
-2855.0,179,23300.83637
-2748.0,179,23334.605159
-2047.0,179,23368.113955
-2541.0,179,23402.526722
-3032.0,179,23437.187957
-2731.0,179,23471.435764
-2991.0,179,23506.247629
-2823.0,179,23540.373053
-2848.0,179,23574.49103
-2773.0,179,23608.727542
-3057.0,179,23643.77258
-1638.0,179,23673.616217
-2041.0,179,23706.95333
-2024.0,179,23739.194975
-2483.0,179,23772.933627
-1779.0,179,23804.428319
-1236.0,179,23832.60656
-1131.0,179,23860.356806
-1678.0,179,23891.864031
-1676.0,179,23921.312286
-1824.0,179,23953.230027
-2355.0,179,23987.180761
-1009.0,179,24014.009054
-1541.0,179,24042.712841
-1412.0,179,24070.723636
-1595.0,179,24100.068427
-1467.0,179,24128.038735
-2526.0,179,24159.526015
-2697.0,179,24193.916279
-3750.0,179,24228.775047
-2618.0,179,24262.18283
-2116.0,179,24293.42363
-2034.0,179,24324.783929
-2158.0,179,24358.916206
-2402.0,179,24390.418512
-2538.0,179,24423.393794
-2370.0,179,24455.448279
-2758.0,179,24489.775751
-2412.0,179,24522.461785
-2145.0,179,24553.850374
-2347.0,179,24585.993967
-2189.0,179,24618.024093
-2275.0,179,24650.661735
-2421.0,179,24683.744889
-3143.0,179,24720.047035
-3498.0,179,24757.04469
-4245.0,179,24795.819843
-3027.0,179,24830.93455
-3116.0,179,24866.282253
-3378.0,179,24901.360479
-4528.0,179,24939.605685
-3206.0,179,24974.751425
-3254.0,179,25012.441153
-2847.0,179,25046.363914
-2947.0,179,25079.644187
-3377.0,179,25115.984935
-3133.0,179,25150.457202
-3310.0,179,25184.805476
-4361.0,179,25223.887219
-3326.0,179,25260.774981
-3537.0,179,25297.614246
-3154.0,179,25333.715018
-4260.0,179,25372.43877
-4309.0,179,25411.243528
-4963.0,179,25450.130776
-4745.0,179,25488.617588
-4533.0,179,25526.41748
-5131.0,179,25564.586418
-4024.0,179,25601.613917
-4385.0,179,25639.884936
-2601.0,179,25672.752554
-2417.0,179,25705.531193
-3418.0,179,25741.274823
-4171.0,179,25777.04297
-3452.0,179,25811.849646
-2428.0,179,25842.267875
-3544.0,179,25876.82758
-3649.0,179,25911.888285
-3651.0,179,25947.159006
-2823.0,179,25981.101751
-4082.0,179,26015.900982
-1591.0,179,26044.058272
-1642.0,179,26072.712068
-1935.0,179,26103.940846
-1343.0,179,26132.201149
-2821.0,179,26166.471912
-1788.0,179,26197.579201
-1786.0,179,26226.606507
-2527.0,179,26256.76681
-1796.0,179,26286.648113
-2185.0,179,26317.748412
-1985.0,179,26348.322713
-1978.0,179,26378.883517
-2154.0,179,26410.033818
-2259.0,179,26442.424115
-2498.0,179,26474.200401
-2054.0,179,26506.01876
-3101.0,179,26541.898598
-2396.0,179,26575.029037
-2247.0,179,26607.846528
-2588.0,179,26643.271019
-3293.0,179,26678.139054
-1854.0,179,26708.839171
-2415.0,179,26741.672784
-2402.0,179,26774.603928
-2635.0,179,26809.380058
-3063.0,179,26845.448203
-2345.0,179,26878.216893
-1745.0,179,26908.515124
-2108.0,179,26941.313337
-2202.0,179,26974.493557
-2749.0,179,27009.655272
-1943.0,179,27041.358023
-1966.0,179,27075.427267
-2970.0,179,27109.338011
-3118.0,179,27142.870766
-3162.0,179,27176.974026
-3114.0,179,27211.312782
-2994.0,179,27245.418047
-2801.0,179,27279.570314
-1983.0,179,27310.613107
-3272.0,179,27345.612874
-3038.0,179,27379.791648
-3011.0,179,27415.477924
-2982.0,179,27450.148691
-1616.0,179,27480.457997
-3196.0,179,27515.171045
-2825.0,179,27549.418414
-1610.0,179,27579.030414
-2332.0,179,27609.722929
-2363.0,179,27642.078955
-2945.0,179,27674.875513
-2225.0,179,27705.622623
-3225.0,179,27740.055213
-2219.0,179,27772.431847
-1699.0,179,27802.713528
-3949.0,179,27844.561611
-2033.0,179,27877.066294
-5957.0,179,27924.515366
-1783.0,179,27955.725598
-1619.0,179,27985.252349
-1951.0,179,28016.4771
-2095.0,179,28050.478327
-1931.0,179,28084.485569
-1653.0,179,28115.574843
-1892.0,179,28148.352596
-1882.0,179,28181.510356
-7169.0,179,28235.493477
-8576.0,179,28290.037103
-8719.0,179,28344.04524
-8382.0,179,28398.544878
-7746.0,179,28451.681034
-8838.0,179,28507.044676
-8340.0,179,28560.724368
-7664.0,179,28613.22602
-7971.0,179,28667.721244
-7555.0,179,28719.888587
-3018.0,179,28758.806126
-3672.0,179,28794.963731
-7323.0,179,28848.374686
-7576.0,179,28902.471179
-8420.0,179,28956.939695
-5080.0,179,29002.963311
-7049.0,179,29052.367917
-5931.0,179,29099.014057
-6161.0,179,29147.713695
-6899.0,179,29198.290334
-7719.0,179,29251.646955
-6311.0,179,29300.604618
-5061.0,179,29346.745806
-5682.0,179,29394.945482
-5696.0,179,29443.730661
-6792.0,179,29500.613292
-7071.0,179,29554.616326
-6988.0,179,29608.815406
-3485.0,179,29650.576775
-2330.0,179,29689.876729
-3458.0,179,29731.712196
-3285.0,179,29770.480242
-3048.0,179,29809.370815
-1966.0,179,29846.542428
-2992.0,179,29886.514539
-1873.0,179,29923.054205
-1819.0,179,29958.614883
-1722.0,179,29995.053072
-2765.0,179,30032.338773
-2083.0,179,30069.140471
-1955.0,179,30107.363684
-2848.0,179,30146.351882
-3048.0,179,30186.328589
-1864.0,179,30221.391837
-2805.0,179,30261.926049
-2162.0,179,30297.773801
-2016.0,179,30330.883072
-1623.0,179,30361.419364
-1722.0,179,30392.954152
-1565.0,179,30423.359455
-2013.0,179,30456.272232
-1740.0,179,30486.022537
-1212.0,179,30516.186336
-1426.0,179,30546.769638
-1675.0,179,30578.310835
-1631.0,179,30609.208817
-1728.0,179,30640.362336
-1452.0,179,30669.831914
-1559.0,179,30698.416521
-1973.0,179,30732.920586
-1910.0,179,30764.230217
-1727.0,179,30794.037371
-1483.0,179,30822.68606
-2038.0,179,30855.663223
-1979.0,179,30888.532899
-2188.0,179,30922.804078
-1787.0,179,30952.987306
-1829.0,179,30982.460551
-2025.0,179,31014.735275
-2583.0,179,31048.888006
-2545.0,179,31080.401247
-2336.0,179,31111.536506
-2045.0,179,31142.61877
-2421.0,179,31174.038036
-3089.0,179,31208.576783
-2360.0,179,31244.775021
-1250.0,179,31276.665797
-1915.0,179,31307.920578
-1673.0,179,31338.422867
-1872.0,179,31370.525152
-1675.0,179,31402.023434
-1806.0,179,31435.102714
-1274.0,179,31464.348517
-2597.0,179,31499.543285
-3773.0,179,31540.741517
-2220.0,179,31573.5243
-3132.0,179,31607.6589
-1808.0,179,31640.951308
-2512.0,179,31674.386765
-1642.0,179,31705.1983
-1696.0,179,31737.418843
-1527.0,179,31766.394461
-1663.0,179,31797.411577
-1487.0,179,31829.360198
-1735.0,179,31861.220845
-1507.0,179,31890.368536
-1590.0,179,31923.829206
-1695.0,179,31953.953405
-1118.0,179,31983.92163
-2064.0,179,32017.666326
-1735.0,179,32049.584052
